meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.179253335,0.087959729,0.192786885,0.123934426,0.255797317,0.131862891,4.146401216,32.39132329,0.916256498,0.573846699,0,0.179253335,0.12331233,0.016614746,0.266666667,0.5984375,0.0078125,5.4296875,5.421875,0.163132977,male
0.183001514,0.062595696,0.197838983,0.165211864,0.214152542,0.048940678,2.632291452,10.32342584,0.916782129,0.551162529,0.198432203,0.183001514,0.171643618,0.025806452,0.253968254,0.47265625,0.0078125,1.234375,1.2265625,0.195414013,male
0.204096023,0.067199145,0.225319865,0.167811448,0.262558923,0.094747475,1.798545545,5.916814541,0.906929,0.446186467,0.265387205,0.204096023,0.130455177,0.020833333,0.25,0.25390625,0.0078125,0.5703125,0.5625,0.211538462,male
0.187881443,0.072889682,0.220542169,0.12313253,0.241626506,0.118493976,2.903704715,13.47993531,0.910193058,0.516566878,0.242048193,0.187881443,0.122244328,0.015655577,0.235294118,0.322395833,0.0078125,0.609375,0.6015625,0.269944341,male
0.170904352,0.055954235,0.185459496,0.119891082,0.217290674,0.097399592,2.411366042,10.11663997,0.901721279,0.337573303,0,0.170904352,0.117811192,0.018518519,0.275862069,0.202636719,0.0078125,1.53125,1.5234375,0.06043956,male
0.169310404,0.055437867,0.186980656,0.121042893,0.211707317,0.090664424,2.667088156,15.12712706,0.90234792,0.351130452,0,0.169310404,0.11518075,0.016096579,0.275862069,0.214133523,0.0078125,0.6328125,0.625,0.269375,male
0.167901403,0.059537133,0.155301328,0.120122574,0.222798774,0.1026762,3.487823674,19.18303118,0.891240266,0.336755307,0.121838611,0.167901403,0.094817045,0.021164021,0.14953271,0.258789063,0.0078125,0.6796875,0.671875,0.387596899,male
0.169667926,0.054223565,0.183927765,0.122197141,0.217215952,0.095018811,2.487170149,11.41512563,0.903492647,0.340566563,0,0.169667926,0.103282233,0.015779093,0.275862069,0.239762931,0.0078125,0.890625,0.8828125,0.212061619,male
0.172242859,0.054806468,0.188347458,0.127245763,0.203177966,0.075932203,4.805772648,30.75095976,0.875926547,0.342791543,0.189533898,0.172242859,0.094400516,0.022284123,0.210526316,0.241365132,0.0078125,0.828125,0.8203125,0.269642857,male
0.169736247,0.059058745,0.179654255,0.118776596,0.220611702,0.101835106,3.386536923,19.01070501,0.892121333,0.336294751,0,0.169736247,0.125937251,0.01843318,0.275862069,0.140625,0.0078125,0.5546875,0.546875,0.211059908,male
0.16879083,0.055143523,0.185035743,0.121652105,0.207498014,0.085845909,2.755620209,17.03753468,0.91004503,0.369568127,0,0.16879083,0.104965046,0.023357664,0.205128205,0.240149457,0.0078125,0.6953125,0.6875,0.200929752,male
0.169100156,0.054076484,0.183929619,0.120498534,0.213900293,0.09340176,2.513792647,12.26363065,0.900882127,0.333114349,0,0.169100156,0.102248106,0.017094017,0.213333333,0.221235795,0.0078125,0.6953125,0.6875,0.217532468,male
0.165101812,0.061434706,0.143542354,0.119823982,0.220858086,0.101034103,4.407364841,29.53040395,0.886586059,0.359122067,0.119823982,0.165101812,0.085566878,0.016243655,0.242424242,0.06875,0.0078125,0.296875,0.2890625,0.166666667,male
0.169299933,0.060587118,0.176239782,0.119019074,0.222779292,0.103760218,3.003081513,14.56348119,0.873493633,0.279631783,0.118256131,0.169299933,0.102431715,0.020997375,0.275862069,0.206414474,0.0078125,1.1953125,1.1875,0.166408669,male
0.161798948,0.070732062,0.175096419,0.106446281,0.223884298,0.117438017,1.52334828,5.952213403,0.961454703,0.701337319,0.228705234,0.161798948,0.098397466,0.020278834,0.202531646,0.404903017,0.0078125,3.2265625,3.21875,0.163610212,male
0.141996009,0.077729686,0.142815356,0.082925046,0.202961609,0.120036563,1.066574774,4.670176551,0.973287431,0.78358825,0.087531993,0.141996009,0.095639679,0.017837235,0.183908046,0.312872024,0.0078125,0.6484375,0.640625,0.246341463,male
0.151755275,0.070109507,0.172265625,0.09515625,0.202526042,0.107369792,2.244613431,9.03792311,0.950210001,0.661866724,0.189401042,0.151755275,0.098608875,0.016949153,0.275862069,0.184895833,0.0078125,0.671875,0.6640625,0.186764706,male
0.155791036,0.072955158,0.158460278,0.101588862,0.215790336,0.114201474,1.107812057,4.410252585,0.9726165,0.779599755,0.107321867,0.155791036,0.118590378,0.033333333,0.275862069,0.424715909,0.0078125,3.0625,3.0546875,0.161856047,male
0.132078768,0.083579119,0.121049724,0.053950276,0.201491713,0.147541436,0.913085212,4.075569671,0.974281933,0.776759484,0.195883978,0.132078768,0.110245385,0.038834951,0.219178082,0.498934659,0.0234375,5.234375,5.2109375,0.11272935,male
0.156413666,0.076329043,0.147649007,0.10384106,0.22807947,0.124238411,1.433864862,5.854600795,0.969736217,0.755511823,0.124701987,0.156413666,0.116346471,0.021947874,0.192771084,0.21640625,0.0078125,0.625,0.6171875,0.346694796,male
0.134505932,0.084255138,0.123855025,0.051894563,0.215881384,0.16398682,1.139521438,4.349925116,0.971676347,0.768141347,0.02306425,0.134505932,0.10678625,0.039215686,0.235294118,0.258184524,0.03125,0.640625,0.609375,0.272604588,male
0.16941184,0.075230008,0.165850622,0.117053942,0.24340249,0.126348548,1.479748697,4.969102178,0.957456524,0.704162959,0.260248963,0.16941184,0.111483972,0.027874564,0.168421053,0.25625,0.03125,0.7734375,0.7421875,0.211634349,male
0.155245844,0.072312298,0.170056497,0.101242938,0.214824859,0.113581921,2.011779953,8.263244148,0.960913011,0.705631792,0.215141243,0.155245844,0.099438447,0.019393939,0.197530864,0.333079268,0.015625,5.3671875,5.3515625,0.067153285,male
0.149886883,0.076085131,0.147526882,0.095913978,0.20688172,0.110967742,1.146053954,4.570516007,0.969179058,0.753901263,0.28,0.149886883,0.114710122,0.015888779,0.25,0.2578125,0.0390625,0.7109375,0.671875,0.246366279,male
0.159722449,0.07681216,0.163371151,0.097568882,0.225769854,0.128200972,1.215849341,4.792186676,0.965916991,0.729219164,0.27273906,0.159722449,0.103969451,0.029143898,0.271186441,0.595880682,0.03125,5.421875,5.390625,0.163008972,male
0.157421446,0.080334371,0.157066911,0.101631531,0.228157654,0.126526123,0.730940876,2.978144187,0.970940541,0.762333874,0.118056829,0.157421446,0.120527406,0.017429194,0.168421053,0.444602273,0.0078125,3.4453125,3.4375,0.135930736,male
0.170624946,0.072667479,0.185301645,0.116709324,0.231371115,0.114661792,1.408411633,6.306748629,0.963755815,0.717781207,0.231115174,0.170624946,0.123096334,0.066115702,0.275862069,0.818256579,0.0078125,5.0625,5.0546875,0.18465315,male
0.11384848,0.077840058,0.099140475,0.043643361,0.189121232,0.14547787,0.937420583,3.330336872,0.965313093,0.715838487,0.109018602,0.11384848,0.111043177,0.019393939,0.258064516,0.444824219,0.0078125,4.125,4.1171875,0.062422299,male
0.167498444,0.072582748,0.192614652,0.109231686,0.226634902,0.117403216,1.81881964,6.921611796,0.954933164,0.673121636,0.228636093,0.167498444,0.104260377,0.015794669,0.225352113,0.402455357,0.0078125,6.0078125,6,0.073153409,male
0.165146872,0.07069516,0.177700787,0.110456693,0.226425197,0.115968504,1.260262741,4.110170764,0.958910214,0.677621878,0.12192126,0.165146872,0.110622698,0.032258065,0.266666667,0.24453125,0.0078125,0.5234375,0.515625,0.468899522,male
0.146445288,0.081916202,0.143783784,0.086774775,0.212396396,0.125621622,1.185717417,4.635083221,0.968319785,0.745048341,0.27772973,0.146445288,0.112855417,0.022566996,0.25,0.355282738,0.015625,3.84375,3.828125,0.108571429,male
0.169186048,0.06576805,0.180209644,0.114465409,0.22129979,0.106834382,1.129923781,4.116322303,0.94937934,0.600748275,0.191069182,0.169186048,0.114003963,0.026533997,0.210526316,0.411764706,0.109375,2.109375,2,0.1171875,male
0.136065631,0.083185706,0.133696498,0.055097276,0.209338521,0.154241245,0.630191059,3.677954364,0.981996589,0.831346867,0.242801556,0.136065631,0.099249586,0.020592021,0.166666667,0.440272177,0.015625,3.9453125,3.9296875,0.148968259,male
0.157534008,0.072466278,0.16618705,0.103405276,0.225275779,0.121870504,1.197985454,4.086180496,0.956395197,0.688634459,0.234340528,0.157534008,0.095537202,0.038186158,0.197530864,0.490885417,0.03125,3.0703125,3.0390625,0.217106801,male
0.156780763,0.06929707,0.165758276,0.101308699,0.212317167,0.111008468,1.257669119,4.372105125,0.963429519,0.721719878,0.109499615,0.156780763,0.09338787,0.018691589,0.253968254,0.339988426,0.0078125,3.265625,3.2578125,0.127282789,male
0.159333403,0.078427685,0.168960915,0.098226883,0.225548141,0.127321258,1.303955406,4.797990218,0.963302216,0.720682103,0.271458532,0.159333403,0.109994169,0.025316456,0.266666667,0.260850694,0.03125,0.640625,0.609375,0.353695324,male
0.164565495,0.066691594,0.170044524,0.118682102,0.220409617,0.101727516,1.2630975,4.548818698,0.961162599,0.700490779,0.242101514,0.164565495,0.119315238,0.033755274,0.262295082,0.194957386,0.0078125,0.6953125,0.6875,0.205627706,male
0.146240822,0.078153554,0.159084843,0.083279314,0.221544328,0.138265014,1.341798807,5.602640078,0.96790055,0.744772749,0.237025739,0.146240822,0.100752018,0.030360531,0.253968254,0.657226563,0.0078125,6.171875,6.1640625,0.098768785,male
0.138546156,0.076228128,0.129991174,0.072656664,0.205613416,0.132956752,0.97000188,4.277141604,0.974481291,0.778516907,0.103053839,0.138546156,0.107425402,0.028725314,0.228571429,0.176432292,0.0078125,0.703125,0.6953125,0.232744783,male
0.1414194,0.073749274,0.140325834,0.083413499,0.208099302,0.124685803,1.500373351,5.68581657,0.967773884,0.748328142,0.104049651,0.1414194,0.107724728,0.020806242,0.213333333,0.412860577,0.0078125,2.9921875,2.984375,0.14052356,male
0.135681636,0.077021847,0.147956132,0.078165503,0.195134596,0.116969093,1.493024174,5.882677447,0.968273217,0.76628791,0.148793619,0.135681636,0.108887413,0.037914692,0.231884058,0.280838816,0.0234375,0.6875,0.6640625,0.288235294,male
0.161037848,0.07342577,0.166242578,0.104732824,0.220627651,0.115894826,1.157284038,4.854433242,0.969534221,0.746184314,0.215402884,0.161037848,0.103929969,0.018583043,0.271186441,0.388764881,0.0078125,3.0390625,3.03125,0.123582474,male
0.11244771,0.084363657,0.105628743,0.029844311,0.182419162,0.15257485,1.906120127,8.584900771,0.966289356,0.772289112,0.018443114,0.11244771,0.120958777,0.017204301,0.253968254,0.977864583,0.0078125,5.328125,5.3203125,0.249449339,male
0.155223573,0.073200966,0.143864119,0.10403397,0.215796178,0.111762208,1.435853493,5.131261664,0.951795127,0.675391336,0.10343949,0.155223573,0.093939382,0.029357798,0.210526316,0.1975,0.0078125,0.546875,0.5390625,0.320048309,male
0.16241055,0.059952247,0.143589744,0.119013807,0.220078895,0.101065089,4.065658329,23.76391587,0.891543118,0.363008059,0,0.16241055,0.101049942,0.015701668,0.262295082,0.11328125,0.0078125,0.65625,0.6484375,0.185631415,male
0.124929626,0.081682506,0.113690566,0.057267925,0.200543396,0.143275472,1.661770151,7.69445752,0.97653297,0.826099138,0.102913208,0.124929626,0.124463212,0.015936255,0.258064516,0.6484375,0.0078125,4.6484375,4.640625,0.213023088,male
0.141964824,0.081082372,0.127905759,0.074397906,0.212565445,0.138167539,1.373917402,5.51457203,0.974900151,0.813087595,0.126073298,0.141964824,0.103186991,0.016580311,0.231884058,0.691002155,0.0078125,4.890625,4.8828125,0.211437037,male
0.176505734,0.07668095,0.194155689,0.114347305,0.245461078,0.131113772,1.568238563,5.557821855,0.941808963,0.625043088,0.109317365,0.176505734,0.12295792,0.060606061,0.275862069,0.454769737,0.0078125,3.09375,3.0859375,0.203574088,male
0.160625873,0.067135435,0.153333333,0.108985507,0.215072464,0.106086957,1.330609476,4.756591166,0.946448713,0.622826359,0.106666667,0.160625873,0.104068101,0.017429194,0.202531646,0.421519886,0.0078125,4.3984375,4.390625,0.089323843,male
0.156032242,0.078128898,0.143531326,0.105484133,0.22896664,0.123482506,1.350533277,4.767797931,0.960077477,0.716881984,0.124393816,0.156032242,0.111527994,0.017857143,0.25,0.656828704,0.0078125,5.0546875,5.046875,0.109391125,male
0.074675083,0.072947218,0.042768999,0.017065463,0.131256584,0.114191121,2.183319689,7.302078864,0.933538415,0.601207082,0.01116629,0.074675083,0.178502971,0.053872054,0.275862069,0.588216146,0.0078125,2.75,2.7421875,0.262535613,male
0.092578894,0.08028919,0.066576373,0.016433409,0.166651618,0.150218209,3.570618698,19.67710558,0.931496215,0.61767458,0.010955606,0.092578894,0.160001733,0.021080369,0.246153846,0.698016827,0.0078125,5.703125,5.6953125,0.139807956,male
0.101277916,0.075060941,0.080671506,0.033793103,0.17061706,0.136823956,1.497590205,5.551429332,0.958994007,0.690903818,0.011560799,0.101277916,0.169233612,0.019826518,0.258064516,0.721467391,0.0078125,5.875,5.8671875,0.157123835,male
0.091436335,0.077061715,0.07037234,0.023457447,0.153962766,0.130505319,2.354569142,9.180172713,0.956468055,0.731009249,0.013590426,0.091436335,0.161465728,0.016528926,0.246153846,0.776278409,0.0078125,6.125,6.1171875,0.121208493,male
0.137206217,0.07519925,0.168462516,0.056747141,0.194790343,0.138043202,2.338022004,9.498962544,0.937676655,0.609028148,0.198526048,0.137206217,0.16819385,0.017241379,0.275862069,1.289508929,0.0078125,6.078125,6.0703125,0.350571351,male
0.152670015,0.067368394,0.174696707,0.112097054,0.195320624,0.08322357,2.736023687,11.63225479,0.940401168,0.664616123,0.190467938,0.152670015,0.160875719,0.027072758,0.207792208,0.971153846,0.0078125,7,6.9921875,0.14172067,male
0.171712871,0.061670947,0.189893617,0.152659574,0.207765957,0.055106383,2.818282385,11.99036479,0.920935715,0.553174351,0.209255319,0.171712871,0.177865655,0.027164686,0.271186441,1.133854167,0.03125,5.7890625,5.7578125,0.198301422,male
0.143808839,0.078842733,0.177024042,0.074957765,0.201039636,0.126081871,2.267833204,8.811946745,0.946048052,0.660669551,0.199402209,0.143808839,0.169235678,0.016806723,0.235294118,1.620738636,0.0078125,6.4140625,6.40625,0.220934959,male
0.152846475,0.070184566,0.174979989,0.115906232,0.200114351,0.084208119,2.314759307,8.840241559,0.953125234,0.714829575,0.200914808,0.152846475,0.179050678,0.016701461,0.271186441,0.801930147,0.0078125,6.1015625,6.09375,0.152924679,male
0.151462714,0.067562061,0.175596107,0.105085158,0.197226277,0.092141119,2.303376983,8.258878167,0.932010014,0.594162661,0.18513382,0.151462714,0.17776974,0.01836969,0.262295082,1.411458333,0.0078125,6.125,6.1171875,0.277100507,male
0.138446489,0.079346105,0.13830156,0.094870017,0.211091854,0.116221837,3.337401623,32.23043544,0.951546634,0.675555848,0,0.138446489,0.124298152,0.016145308,0.266666667,0.104256466,0.0078125,0.5234375,0.515625,0.282828283,male
0.157952768,0.076576666,0.163355577,0.10650143,0.227683508,0.121182078,2.326584723,9.046710744,0.930487378,0.593443997,0.232755005,0.157952768,0.104608079,0.016580311,0.258064516,0.250269397,0.0078125,2.1484375,2.140625,0.149374348,male
0.097986194,0.079748818,0.08596324,0.022300885,0.156868618,0.134567733,3.292216628,16.9767436,0.959707353,0.748812704,0.007243022,0.097986194,0.104385643,0.017563117,0.258064516,0.289641204,0.0078125,0.6875,0.6796875,0.250114943,male
0.141078076,0.08556424,0.130392157,0.069313725,0.225098039,0.155784314,1.612181509,6.630722269,0.961655424,0.729774479,0,0.141078076,0.110159204,0.022099448,0.266666667,0.438100962,0.0078125,3.8828125,3.875,0.174677419,male
0.146505988,0.080459804,0.140555997,0.095853852,0.21528197,0.119428118,1.891479668,8.022513377,0.958059426,0.708361137,0,0.146505988,0.120496281,0.024615385,0.258064516,0.350883152,0.0078125,4.1171875,4.109375,0.079847909,male
0.158623392,0.07062108,0.155127119,0.108262712,0.219788136,0.111525424,1.327340779,4.876851457,0.950714177,0.657429942,0,0.158623392,0.103740105,0.015655577,0.271186441,0.1953125,0.0078125,0.5625,0.5546875,0.337199669,male
0.159791678,0.070598607,0.161059322,0.109449153,0.220084746,0.110635593,3.043101722,25.41667471,0.949564453,0.667946071,0,0.159791678,0.111993691,0.02,0.164948454,0.380859375,0.0078125,3.7734375,3.765625,0.171161826,male
0.113668887,0.084121099,0.096325823,0.037365685,0.205025997,0.167660312,1.302196344,3.996087774,0.958252811,0.715288972,0,0.113668887,0.11449409,0.023391813,0.262295082,0.215820313,0.0078125,0.9296875,0.921875,0.284450995,male
0.15117135,0.075571116,0.156217009,0.101612903,0.217184751,0.115571848,1.554887549,5.665452639,0.952030967,0.671322319,0,0.15117135,0.113307281,0.024806202,0.213333333,0.297619048,0.0078125,0.796875,0.7890625,0.349284928,male
0.16133255,0.078150303,0.167222222,0.108202614,0.229215686,0.121013072,1.088390549,4.402350471,0.957529972,0.678299138,0,0.16133255,0.124321809,0.021361816,0.253968254,0.500651042,0.0078125,4.7109375,4.703125,0.140546006,male
0.127479757,0.067120829,0.111466276,0.093812317,0.185366569,0.091554252,3.024084782,14.4191701,0.93003109,0.598872747,0.10058651,0.127479757,0.07173922,0.015920398,0.262295082,0.151726974,0.015625,0.6796875,0.6640625,0.273131955,male
0.155192655,0.065445315,0.142237174,0.104087468,0.214062237,0.109974769,2.727343215,14.25390311,0.930958822,0.556836342,0.110445753,0.155192655,0.101183134,0.017718715,0.262295082,0.481770833,0.0078125,2.5859375,2.578125,0.237320574,male
0.146755192,0.065160833,0.123288063,0.099270908,0.199742673,0.100471766,3.567622862,19.34288453,0.91933536,0.552073178,0.09807005,0.146755192,0.095700064,0.016161616,0.262295082,0.578125,0.0078125,5.3125,5.3046875,0.111728478,male
0.155219091,0.070497564,0.148788067,0.097973897,0.212479801,0.114505904,1.640513087,5.879801534,0.949192676,0.631025569,0.108241144,0.155219091,0.101875593,0.016701461,0.271186441,0.427283654,0.0078125,2.3203125,2.3125,0.186271499,male
0.165368523,0.046280374,0.181143617,0.127340426,0.198829787,0.071489362,2.501694263,9.942257248,0.891819759,0.21301275,0.193803191,0.165368523,0.115972115,0.030592734,0.23880597,0.558919271,0.0078125,3.5390625,3.53125,0.204646018,male
0.174185612,0.052363961,0.182446809,0.124734043,0.222101064,0.097367021,1.569725971,6.249510737,0.918020888,0.249337398,0.12268617,0.174185612,0.125267616,0.024316109,0.271186441,0.89765625,0.0078125,5.3984375,5.390625,0.12037037,male
0.171727314,0.049487021,0.152969825,0.133107464,0.216559026,0.083451562,1.880941194,7.293811612,0.909150765,0.213391433,0.135775543,0.171727314,0.120800724,0.016649324,0.271186441,0.650505515,0.0078125,6.9609375,6.953125,0.141643258,male
0.176459314,0.050675103,0.187041123,0.129047141,0.218635908,0.089588766,1.335152668,4.508011316,0.917160398,0.205177135,0.125677031,0.176459314,0.114118692,0.016563147,0.228571429,0.519314236,0.1015625,5.390625,5.2890625,0.107958989,male
0.177694879,0.050392319,0.191952535,0.128824164,0.219439051,0.090614887,1.377182191,4.474583513,0.915823507,0.234360075,0.120064725,0.177694879,0.115067414,0.019753086,0.246153846,0.944196429,0.1015625,5.296875,5.1953125,0.157567833,male
0.176352183,0.050409527,0.191789594,0.12759291,0.215803316,0.088210406,1.60428025,5.829200225,0.917414449,0.229564026,0.198993711,0.176352183,0.117233398,0.01793722,0.25,0.688519022,0.0078125,5.6796875,5.671875,0.121487603,male
0.156120752,0.063648596,0.176964657,0.095661816,0.194816355,0.099154539,3.270269254,16.45822976,0.887308115,0.389774877,0.094497574,0.156120752,0.099670888,0.04048583,0.256410256,0.596976902,0.102539063,0.791015625,0.688476563,0.49964539,male
0.152185584,0.063314489,0.156973149,0.096143206,0.201855167,0.105711961,3.06366537,13.48300526,0.893312576,0.424896475,0.089991863,0.152185584,0.097133069,0.03875969,0.263157895,0.511067708,0.092773438,0.751953125,0.659179688,0.684444444,male
0.152266537,0.063457391,0.150836591,0.096325254,0.196591087,0.100265833,3.087688621,13.69831126,0.885277463,0.398488488,0.093917123,0.152266537,0.095382198,0.040816327,0.163934426,0.560191761,0.09765625,0.844726563,0.747070313,0.597261127,male
0.149790787,0.061139778,0.147068404,0.097361564,0.197003257,0.099641694,3.744220406,19.76438721,0.883206856,0.416029644,0.093485342,0.149790787,0.102147018,0.06993007,0.25,0.466889881,0.004882813,0.844726563,0.83984375,0.81744186,male
0.155785368,0.059311306,0.165123288,0.099534247,0.197917808,0.098383562,2.653738467,10.96603757,0.908597418,0.421649817,0.094739726,0.155785368,0.099035819,0.048780488,0.227272727,0.609421503,0.09765625,2.749023438,2.651367188,0.247813076,male
0.156147038,0.060379926,0.147893175,0.105103858,0.210830861,0.105727003,3.415424535,17.5525703,0.912332255,0.489013329,0.103857567,0.156147038,0.110410356,0.01953125,0.23255814,0.830502717,0.004882813,3.803710938,3.798828125,0.209044169,male
0.149948362,0.060130066,0.133173461,0.09736211,0.195395683,0.098033573,3.171548607,15.61843078,0.897885373,0.418336326,0.09490008,0.149948362,0.094895148,0.050505051,0.12987013,0.313895089,0.09765625,0.756835938,0.659179688,0.569259259,male
0.159003324,0.060682749,0.148887057,0.104336356,0.209596043,0.105259687,2.383484116,10.24015176,0.915975477,0.438488346,0.094872218,0.159003324,0.100360095,0.089285714,0.142857143,0.572916667,0.092773438,3.41796875,3.325195313,0.225550661,male
0.159321346,0.063010311,0.181556196,0.098645533,0.198299712,0.099654179,2.853819135,12.15503729,0.867334606,0.315548268,0.098847262,0.159321346,0.100271313,0.039840637,0.27027027,0.480143229,0.09765625,0.83984375,0.7421875,0.539187643,male
0.156240402,0.063787048,0.17276131,0.095881435,0.194602184,0.098720749,2.931277345,13.60813983,0.888508625,0.37750099,0.091950078,0.156240402,0.098262724,0.042735043,0.217391304,0.425914418,0.029296875,0.791015625,0.76171875,0.854700855,male
0.150051976,0.057223798,0.149064748,0.098033573,0.196067146,0.098033573,4.696293904,30.06911257,0.856594272,0.358090995,0.097809752,0.150051976,0.096564298,0.020618557,0.212765957,0.305059524,0.09765625,0.76171875,0.6640625,0.370955882,male
0.150672157,0.060745195,0.145728314,0.098527005,0.199574468,0.101047463,3.300371889,15.73125173,0.885867935,0.401103012,0.101276596,0.150672157,0.097339319,0.023640662,0.212765957,0.343889509,0.09765625,0.80078125,0.703125,0.604513889,male
0.151921813,0.058063399,0.156683938,0.098238342,0.198134715,0.099896373,2.890883873,12.17547315,0.89198311,0.403200384,0.098031088,0.151921813,0.109455888,0.073529412,0.277777778,0.400878906,0.09765625,0.825195313,0.727539063,0.565855705,male
0.153062675,0.059616088,0.137856567,0.100177276,0.203287671,0.103110395,2.744697362,12.0046525,0.902960231,0.424030738,0.098597905,0.153062675,0.109356248,0.036231884,0.27027027,0.561988467,0.102539063,0.810546875,0.708007813,0.587586207,male
0.150139716,0.061395997,0.146625291,0.096229635,0.194197052,0.097967417,3.96305983,23.95866325,0.885942365,0.412892569,0.095360745,0.150139716,0.099490031,0.022321429,0.217391304,0.543767756,0.004882813,0.859375,0.854492188,0.583129252,male
0.155867356,0.06009647,0.154450085,0.101624365,0.207749577,0.106125212,2.28142359,8.673052243,0.906637816,0.41899882,0.105177665,0.155867356,0.10214847,0.038910506,0.128205128,0.470947266,0.09765625,0.844726563,0.747070313,0.517715858,male
0.15513013,0.062940297,0.170398818,0.095745938,0.193973412,0.098227474,4.332606322,30.52451934,0.888958608,0.416013828,0.093471196,0.15513013,0.096315741,0.040322581,0.27027027,0.469415838,0.087890625,0.795898438,0.708007813,0.844482759,male
0.153817457,0.058904708,0.162708333,0.102083333,0.202291667,0.100208333,3.651087659,19.95136026,0.896026024,0.445363094,0.099583333,0.153817457,0.105999073,0.089285714,0.263157895,0.520600818,0.092773438,0.80078125,0.708007813,0.670114943,male
0.153715933,0.060092162,0.155698925,0.098924731,0.199569892,0.100645161,2.942383981,12.64366078,0.888124339,0.390979855,0.100430108,0.153715933,0.096178161,0.034602076,0.144927536,0.438787287,0.004882813,0.815429688,0.810546875,0.700803213,male
0.153085133,0.067094041,0.159739201,0.091735941,0.188948655,0.097212714,3.519284169,19.21662254,0.892878161,0.409349008,0.090138549,0.153085133,0.092267547,0.046511628,0.185185185,0.313895089,0.092773438,0.80078125,0.708007813,0.548965517,male
0.157644191,0.0606787,0.175899931,0.097095205,0.197692842,0.100597637,3.463104871,17.91636384,0.898705802,0.42084628,0.095343989,0.157644191,0.097985071,0.0243309,0.25,0.420735677,0.004882813,0.805664063,0.80078125,0.555986696,male
0.155181094,0.067148874,0.163962127,0.088710852,0.196795339,0.108084487,3.192460392,16.20343495,0.897770162,0.411581729,0.087487254,0.155181094,0.079302139,0.011160714,0.113636364,0.337338655,0.004882813,0.756835938,0.751953125,0.520956316,male
0.153942991,0.061756643,0.163752932,0.096763096,0.198561376,0.10179828,3.45093995,16.78204769,0.892001762,0.422900722,0.099827991,0.153942991,0.096414969,0.049019608,0.153846154,0.389071378,0.09765625,0.805664063,0.708007813,0.612151067,male
0.153964545,0.060739038,0.159519231,0.098717949,0.199679487,0.100961538,2.70583402,11.40672053,0.900474737,0.408400323,0.100064103,0.153964545,0.095803342,0.028248588,0.208333333,0.432477679,0.09765625,0.825195313,0.727539063,0.843288591,male
0.157915103,0.06210261,0.176599251,0.096479401,0.196734082,0.100254682,3.56492695,17.98852656,0.893060874,0.424735503,0.096479401,0.157915103,0.094727556,0.024630542,0.2,0.348378057,0.09765625,0.78125,0.68359375,0.459415584,male
0.162173227,0.06188392,0.180823723,0.102635914,0.215881384,0.11324547,2.00326219,6.801192185,0.903632295,0.394809005,0.091795717,0.162173227,0.093961141,0.013679891,0.112359551,0.367838542,0.087890625,0.756835938,0.668945313,0.525182482,male
0.156166413,0.062736235,0.171741742,0.096276276,0.194864865,0.098588589,3.563475046,18.18810053,0.883183001,0.391122109,0.093963964,0.156166413,0.095125004,0.039525692,0.178571429,0.364435369,0.004882813,0.849609375,0.844726563,0.39132948,male
0.162064967,0.062204698,0.174970954,0.104099585,0.214705394,0.110605809,2.28496196,8.903529942,0.910273319,0.421143906,0.106190871,0.162064967,0.095149206,0.050761421,0.125,0.270414807,0.092773438,0.844726563,0.751953125,0.429220779,male
0.152736966,0.06216261,0.157375178,0.094864479,0.191526391,0.096661912,3.618249079,18.602452,0.889844067,0.411598225,0.094265335,0.152736966,0.090785598,0.037174721,0.138888889,0.463018003,0.092773438,0.942382813,0.849609375,0.564586754,male
0.154292082,0.059307236,0.15755627,0.09903537,0.200546624,0.101511254,3.548323452,18.18340533,0.892388527,0.426589787,0.101511254,0.154292082,0.098489998,0.04587156,0.105263158,0.525483631,0.09765625,1.040039063,0.942382813,0.728497409,male
0.156767005,0.057687665,0.158747063,0.104150352,0.20632733,0.102176977,4.022338543,24.69842457,0.881434456,0.395987359,0.104369616,0.156767005,0.103780966,0.049019608,0.181818182,0.57686942,0.102539063,0.927734375,0.825195313,0.52600436,male
0.154152442,0.062903295,0.155919732,0.097859532,0.19993311,0.102073579,2.967369287,13.68335475,0.895739289,0.409560881,0.091304348,0.154152442,0.095919269,0.020790021,0.138888889,0.422119141,0.09765625,1.088867188,0.991210938,0.471091522,male
0.149878324,0.06134923,0.15879056,0.09560472,0.19719764,0.10159292,2.535442005,10.29566177,0.909932822,0.44782123,0.09539823,0.149878324,0.099987225,0.053763441,0.27027027,0.40399966,0.087890625,0.786132813,0.698242188,0.654164018,male
0.150108823,0.059021738,0.135362776,0.099810726,0.202933754,0.103123028,2.61160342,11.2452493,0.905954123,0.439216143,0.094290221,0.150108823,0.100916782,0.017035775,0.212765957,0.557528409,0.09765625,0.766601563,0.668945313,0.460201599,male
0.149456887,0.060192128,0.130903328,0.098288431,0.197020602,0.098732171,3.292050527,16.81815691,0.888853402,0.39665771,0.097844691,0.149456887,0.10181972,0.090909091,0.217391304,0.403941761,0.102539063,0.805664063,0.703125,0.717592593,male
